,ID,PAY_APRIL,PAY_FEBRUARY,PAY_JANUARY,PAY_JUNE,PAY_MARCH,PAY_MAY,BILL_AMT_APRIL,BILL_AMT_FEBRUARY,BILL_AMT_JANUARY,BILL_AMT_JUNE,BILL_AMT_MARCH,BILL_AMT_MAY,PAY_AMT_APRIL,PAY_AMT_FEBRUARY,PAY_AMT_JANUARY,PAY_AMT_JUNE,PAY_AMT_MARCH,PAY_AMT_MAY,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULT_JULY
132,177,0.0,0.0,0.0,0.0,0.0,0.0,45987.0,29141.0,21955.0,53145.0,35377.0,52131.0,1514.0,1000.0,220.0,2005.0,1006.0,2000.0,170000.0,1,1,1,34,0
133,181,0.0,0.0,0.0,0.0,0.0,0.0,9390.0,8065.0,17277.0,18999.0,5781.0,23699.0,1000.0,10000.0,0.0,5129.0,5914.0,1227.0,100000.0,1,1,2,26,0
134,182,0.0,0.0,0.0,0.0,0.0,0.0,282231.0,216403.0,218209.0,281544.0,216946.0,283173.0,8000.0,8300.0,7500.0,11000.0,8000.0,11031.0,340000.0,2,5,1,27,0
135,183,3.0,2.0,3.0,2.0,2.0,3.0,96461.0,101280.0,101935.0,97156.0,96975.0,97634.0,3000.0,2000.0,0.0,2900.0,5450.0,1300.0,100000.0,2,2,2,27,1
136,185,0.0,0.0,0.0,2.0,0.0,2.0,116592.0,83630.0,87733.0,159164.0,89475.0,154983.0,5000.0,5000.0,20000.0,0.0,5000.0,5012.0,140000.0,2,1,1,31,1
137,186,0.0,0.0,0.0,0.0,0.0,0.0,38124.0,20314.0,18810.0,47598.0,19893.0,40714.0,684.0,672.0,670.0,2559.0,713.0,1969.0,50000.0,2,2,2,23,0
138,188,2.0,0.0,0.0,2.0,0.0,2.0,56473.0,22191.0,20750.0,60323.0,28603.0,60729.0,1135.0,1500.0,1500.0,2000.0,1822.0,0.0,60000.0,1,2,2,25,0
139,189,-1.0,-1.0,0.0,1.0,-1.0,-2.0,1000.0,1498.0,499.0,0.0,2525.0,146.0,2525.0,1.0,649.0,146.0,1504.0,1006.0,80000.0,2,2,1,28,0
140,191,0.0,0.0,0.0,0.0,0.0,0.0,41181.0,43021.0,45700.0,39083.0,41996.0,40150.0,1501.0,3400.0,0.0,1700.0,1700.0,1700.0,50000.0,2,2,2,24,1
141,193,0.0,0.0,2.0,0.0,0.0,0.0,70681.0,90755.0,53692.0,86422.0,73595.0,89710.0,22837.0,0.0,1650.0,5000.0,3300.0,3300.0,90000.0,2,2,1,24,0
142,194,0.0,0.0,3.0,1.0,0.0,2.0,2808.0,3989.0,3610.0,4323.0,3325.0,3851.0,569.0,0.0,0.0,0.0,718.0,602.0,50000.0,2,1,2,28,0
143,196,0.0,0.0,0.0,0.0,0.0,0.0,53256.0,60720.0,57407.0,56142.0,60945.0,60855.0,10015.0,1522.0,2013.0,10115.0,3022.0,15010.0,150000.0,1,1,2,34,0
144,198,-2.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,118175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240000.0,2,1,2,27,0
145,199,0.0,0.0,0.0,0.0,0.0,0.0,459749.0,463611.0,466570.0,372396.0,455910.0,416438.0,15000.0,15000.0,7000.0,50000.0,20000.0,50000.0,600000.0,1,1,1,36,0
146,201,0.0,0.0,0.0,0.0,0.0,0.0,51353.0,44784.0,45685.0,209807.0,43485.0,123664.0,1600.0,1800.0,1807.0,5088.0,2000.0,2000.0,210000.0,2,2,1,29,1
147,204,0.0,0.0,2.0,0.0,0.0,0.0,18541.0,19757.0,19913.0,19295.0,19059.0,19639.0,1602.0,600.0,400.0,1295.0,1300.0,1309.0,20000.0,2,2,1,43,0
148,206,-1.0,-1.0,-1.0,-1.0,2.0,2.0,632.0,316.0,632.0,2227.0,316.0,316.0,0.0,632.0,0.0,0.0,316.0,632.0,160000.0,2,2,2,24,0
149,207,0.0,0.0,0.0,0.0,0.0,0.0,82417.0,82814.0,35484.0,99291.0,83877.0,87757.0,2018.0,1578.0,9013.0,2742.0,2743.0,3000.0,200000.0,2,1,2,35,0
150,208,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2950.0,23711.0,63784.0,1794.0,17827.0,7748.0,18048.0,64101.0,30731.0,7786.0,23831.0,2965.0,420000.0,2,1,1,40,0
151,209,0.0,0.0,0.0,2.0,0.0,0.0,151253.0,109094.0,106004.0,241153.0,138087.0,204223.0,4500.0,4200.0,5000.0,10000.0,5000.0,5214.0,470000.0,1,1,1,40,1
152,210,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14059.0,1073.0,500.0,3305.0,9140.0,2296.0,9140.0,500.0,0.0,2296.0,1073.0,14777.0,20000.0,2,1,2,24,1
153,213,0.0,0.0,0.0,0.0,0.0,0.0,78458.0,76344.0,67302.0,101458.0,76387.0,99196.0,2500.0,2494.0,2498.0,3997.0,2689.0,3520.0,140000.0,1,1,2,32,0
154,214,0.0,2.0,0.0,0.0,2.0,0.0,15657.0,13561.0,13291.0,13195.0,14418.0,14197.0,580.0,435.0,518.0,1238.0,0.0,2959.0,20000.0,1,3,2,40,0
155,216,0.0,0.0,0.0,0.0,0.0,0.0,18188.0,18161.0,18383.0,48264.0,18397.0,19142.0,795.0,673.0,647.0,1565.0,1000.0,7240.0,50000.0,1,1,2,35,1
156,220,2.0,0.0,0.0,1.0,0.0,2.0,6274.0,7366.0,8044.0,5566.0,6470.0,6527.0,300.0,800.0,0.0,1200.0,1000.0,0.0,20000.0,1,2,1,36,1
157,221,0.0,2.0,0.0,0.0,0.0,0.0,24124.0,26279.0,26831.0,22070.0,27012.0,23075.0,3613.0,975.0,980.0,1676.0,0.0,1725.0,30000.0,2,2,2,38,0
158,222,2.0,2.0,2.0,1.0,2.0,2.0,26789.0,27408.0,26831.0,23155.0,26065.0,22490.0,0.0,0.0,2305.0,0.0,2084.0,5000.0,30000.0,2,2,1,45,1
159,224,0.0,0.0,0.0,0.0,0.0,0.0,36114.0,20166.0,19930.0,48658.0,23706.0,50709.0,3005.0,1000.0,1000.0,3000.0,700.0,2000.0,50000.0,2,2,1,35,0
160,225,0.0,0.0,0.0,1.0,0.0,2.0,157804.0,156098.0,156659.0,156506.0,157478.0,157177.0,7217.0,6000.0,6000.0,7000.0,6000.0,6000.0,160000.0,2,2,2,27,0
161,226,2.0,2.0,2.0,1.0,2.0,3.0,27248.0,28511.0,30952.0,28720.0,29281.0,27977.0,2800.0,2900.0,0.0,0.0,0.0,0.0,30000.0,2,2,1,30,0
162,227,0.0,0.0,0.0,0.0,0.0,0.0,16077.0,11286.0,12833.0,19796.0,16389.0,18510.0,5066.0,7000.0,3000.0,1507.0,1003.0,4011.0,20000.0,1,1,1,41,0
163,228,0.0,0.0,0.0,0.0,0.0,0.0,151884.0,147650.0,43703.0,168708.0,146113.0,161074.0,10000.0,45000.0,86000.0,10699.0,3560.0,5080.0,230000.0,2,4,2,30,0
164,230,0.0,0.0,0.0,0.0,0.0,0.0,9641.0,9294.0,9263.0,10420.0,9468.0,8451.0,500.0,500.0,200.0,1310.0,500.0,1500.0,50000.0,1,3,1,48,0
165,231,0.0,0.0,0.0,0.0,0.0,0.0,219122.0,227841.0,228377.0,196963.0,223267.0,201741.0,8200.0,6800.0,7000.0,7000.0,7100.0,20000.0,210000.0,1,4,2,27,0
166,233,2.0,0.0,0.0,2.0,0.0,2.0,68392.0,67790.0,69248.0,73561.0,69435.0,70071.0,2798.0,2627.0,3000.0,3500.0,3500.0,0.0,130000.0,1,1,2,27,1
167,234,0.0,0.0,0.0,0.0,0.0,0.0,200957.0,205710.0,210115.0,209263.0,205454.0,199834.0,8871.0,8426.0,5208.0,7127.0,8055.0,7335.0,250000.0,1,3,1,39,0
168,235,0.0,-1.0,-1.0,0.0,-1.0,0.0,62779.0,892.0,412.0,81511.0,634.0,65605.0,1000.0,412.0,3542.0,3200.0,1000.0,3000.0,80000.0,1,2,2,40,0
169,237,0.0,0.0,0.0,0.0,0.0,0.0,94520.0,12552.0,20550.0,168068.0,14422.0,168685.0,1000.0,10550.0,9000.0,6042.0,600.0,3558.0,240000.0,2,1,2,28,0
170,238,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,1,1,2,27,0
171,240,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,320000.0,2,1,2,35,1
172,241,2.0,-2.0,-2.0,2.0,2.0,2.0,90684.0,25000.0,0.0,89296.0,23000.0,101755.0,0.0,0.0,53528.0,14002.0,2000.0,560.0,100000.0,1,2,2,26,0
173,242,2.0,2.0,2.0,2.0,2.0,2.0,86858.0,85875.0,82150.0,86643.0,86373.0,87249.0,2800.0,2299.0,2500.0,3881.0,1500.0,3000.0,90000.0,2,2,1,24,1
174,243,2.0,0.0,0.0,2.0,2.0,2.0,30027.0,29346.0,29717.0,26782.0,28928.0,29104.0,0.0,1300.0,3500.0,3400.0,1500.0,2000.0,60000.0,2,2,1,47,1
175,244,0.0,0.0,0.0,0.0,0.0,0.0,18911.0,20334.0,20856.0,16785.0,20090.0,17801.0,1800.0,1000.0,4700.0,1600.0,875.0,1700.0,50000.0,2,1,2,26,0
176,248,0.0,0.0,0.0,0.0,0.0,0.0,39138.0,40536.0,41697.0,46096.0,40023.0,37939.0,2000.0,2000.0,2000.0,2167.0,1469.0,2000.0,130000.0,2,2,1,47,0
177,250,0.0,0.0,-1.0,0.0,0.0,0.0,4802.0,1726.0,1015.0,6203.0,3086.0,6133.0,1000.0,1015.0,390.0,1094.0,35.0,1075.0,80000.0,2,3,1,51,0
178,251,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,13176.0,10477.0,10775.0,1966.0,9399.0,14440.0,9446.0,10829.0,12876.0,14515.0,10529.0,13316.0,350000.0,2,2,1,56,0
179,252,0.0,2.0,0.0,0.0,0.0,0.0,13125.0,13735.0,14307.0,10960.0,14104.0,12030.0,1200.0,800.0,600.0,1250.0,0.0,1300.0,50000.0,2,2,1,39,0
180,254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1198.0,1198.0,1198.0,1198.0,1198.0,1198.0,1198.0,1198.0,1198.0,1198.0,1198.0,1198.0,260000.0,1,2,2,32,1
181,256,2.0,-2.0,-2.0,3.0,-2.0,2.0,0.0,0.0,0.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,2,2,1,33,1
182,257,0.0,0.0,0.0,0.0,0.0,0.0,59464.0,51796.0,53256.0,62263.0,54715.0,60654.0,3019.0,5000.0,10000.0,3000.0,5000.0,3000.0,270000.0,2,2,1,38,0
183,258,0.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,25874.0,0.0,16298.0,0.0,0.0,0.0,1048.0,0.0,0.0,200000.0,2,2,1,30,0
184,259,0.0,-1.0,0.0,0.0,0.0,0.0,90857.0,142645.0,149655.0,88273.0,-81334.0,91908.0,81569.0,10002.0,5003.0,6000.0,331788.0,5020.0,260000.0,2,1,1,36,0
185,260,0.0,2.0,0.0,0.0,0.0,0.0,10944.0,11011.0,7755.0,17214.0,11280.0,9633.0,757.0,430.0,1000.0,2248.0,0.0,1500.0,20000.0,1,2,1,37,0
186,262,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,4543.0,2062.0,0.0,10316.0,3229.0,2798.0,3229.0,0.0,0.0,2798.0,2062.0,4022.0,170000.0,2,2,1,35,1
187,263,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,2,2,1,36,0
188,265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-9032.0,0.0,3138.0,7414.0,13756.0,2020.0,23724.0,3138.0,367.0,2020.0,0.0,1000.0,240000.0,2,2,2,31,0
189,266,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,2,1,2,31,0
190,268,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.0,316.0,316.0,816.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,160000.0,1,1,1,36,1
191,269,0.0,0.0,0.0,0.0,0.0,0.0,103156.0,95922.0,99324.0,102141.0,94090.0,100600.0,3600.0,5000.0,3000.0,4002.0,3500.0,5107.0,170000.0,1,2,2,42,0
192,272,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,2,1,2,27,0
193,274,2.0,2.0,2.0,1.0,2.0,2.0,112056.0,111298.0,113290.0,108993.0,112819.0,111266.0,4087.0,4000.0,8932.0,5500.0,400.0,4100.0,120000.0,2,2,2,28,0
194,275,0.0,-1.0,-1.0,0.0,-1.0,0.0,18087.0,-41.0,5613.0,13720.0,5639.0,20219.0,5639.0,5654.0,0.0,8015.0,0.0,1140.0,320000.0,2,1,2,32,0
195,277,0.0,0.0,0.0,0.0,0.0,0.0,105332.0,77262.0,49851.0,154432.0,82191.0,106396.0,3000.0,2500.0,5000.0,4000.0,3116.0,7041.0,150000.0,1,2,1,40,0
196,278,0.0,0.0,0.0,0.0,0.0,0.0,4545.0,6249.0,6249.0,3624.0,6249.0,4487.0,2000.0,0.0,0.0,1100.0,0.0,1600.0,50000.0,2,1,2,25,0
197,280,-1.0,-2.0,-2.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,217.0,194.0,0.0,0.0,90000.0,2,1,2,29,0
198,281,0.0,0.0,0.0,0.0,0.0,0.0,28236.0,35205.0,37466.0,67062.0,30750.0,68622.0,3000.0,3000.0,5000.0,3000.0,5000.0,1500.0,70000.0,1,2,1,45,0
199,282,0.0,0.0,0.0,0.0,0.0,0.0,20442.0,23079.0,24529.0,17454.0,21592.0,18964.0,1801.0,2000.0,2001.0,1800.0,2001.0,1800.0,30000.0,2,3,1,51,0
200,285,0.0,2.0,2.0,0.0,2.0,0.0,82006.0,84532.0,80828.0,73742.0,84044.0,75216.0,4304.0,0.0,3000.0,2700.0,3000.0,8000.0,100000.0,2,2,1,29,1
201,287,-2.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,20650.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,50000.0,2,2,2,39,0
202,288,2.0,2.0,2.0,0.0,2.0,0.0,19112.0,18806.0,20001.0,16039.0,20223.0,19752.0,1382.0,3000.0,0.0,4000.0,0.0,0.0,20000.0,1,2,1,53,1
203,289,2.0,2.0,2.0,2.0,2.0,2.0,70638.0,72705.0,74195.0,67646.0,71680.0,69237.0,2800.0,2800.0,2800.0,3300.0,2800.0,3100.0,100000.0,1,3,2,35,1
204,290,0.0,0.0,-1.0,0.0,0.0,0.0,47394.0,-1940.0,27545.0,50680.0,7879.0,51256.0,0.0,30000.0,656.0,2000.0,0.0,1500.0,70000.0,2,2,2,26,0
205,291,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1970.0,248.0,600.0,15575.0,1687.0,22187.0,1695.0,600.0,585.0,10810.0,249.0,1979.0,300000.0,2,1,1,30,0
206,293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8552.0,2850.0,9611.0,11149.0,5459.0,3150.0,5463.0,9611.0,8901.0,3160.0,2855.0,8591.0,130000.0,2,1,2,26,0
207,294,0.0,0.0,0.0,0.0,0.0,0.0,139888.0,111187.0,111414.0,141342.0,126590.0,137996.0,4878.0,4200.0,4003.0,5025.0,4100.0,5962.0,140000.0,2,3,1,56,0
208,296,-1.0,-2.0,-2.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,5220.0,0.0,0.0,0.0,5220.0,0.0,0.0,100000.0,2,1,1,45,1
209,297,0.0,0.0,0.0,0.0,0.0,0.0,16263.0,17699.0,18413.0,19656.0,17287.0,30177.0,1300.0,1000.0,700.0,1300.0,700.0,2600.0,20000.0,1,2,2,43,0
210,298,0.0,0.0,0.0,0.0,0.0,0.0,29209.0,26198.0,25020.0,27984.0,28326.0,27686.0,1500.0,1500.0,1300.0,1500.0,1000.0,2000.0,210000.0,1,3,1,49,0
211,299,-2.0,-2.0,-1.0,1.0,-2.0,-2.0,0.0,0.0,4747.0,0.0,0.0,0.0,0.0,4747.0,1198.0,0.0,0.0,0.0,100000.0,2,2,1,27,1
212,302,-1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,2500.0,0.0,0.0,220000.0,1,1,1,33,0
213,306,0.0,-1.0,-1.0,0.0,0.0,0.0,18871.0,390.0,1320.0,18260.0,17700.0,19080.0,1166.0,1320.0,0.0,1621.0,390.0,1292.0,20000.0,1,2,2,49,1
214,307,2.0,2.0,-2.0,-1.0,2.0,2.0,44255.0,-772.0,-772.0,18195.0,43228.0,755.0,0.0,0.0,3000.0,0.0,0.0,43500.0,160000.0,2,3,2,33,0
215,308,0.0,0.0,0.0,0.0,0.0,0.0,18690.0,16408.0,16343.0,19698.0,17392.0,19224.0,596.0,594.0,553.0,1315.0,592.0,1254.0,20000.0,2,2,1,58,0
216,309,0.0,-1.0,-1.0,0.0,-1.0,0.0,63163.0,1770.0,384.0,65743.0,386.0,63724.0,386.0,384.0,1446.0,2606.0,1778.0,3174.0,130000.0,2,3,1,35,0
217,311,0.0,0.0,0.0,-1.0,0.0,0.0,38658.0,30143.0,42215.0,44544.0,35458.0,37432.0,2285.0,28500.0,2000.0,2000.0,500.0,2165.0,170000.0,2,2,0,24,0
218,313,2.0,0.0,0.0,0.0,0.0,0.0,81833.0,79735.0,81271.0,78672.0,79673.0,83807.0,3000.0,3000.0,3100.0,7018.0,3100.0,0.0,80000.0,2,2,2,27,0
219,315,0.0,0.0,0.0,0.0,0.0,0.0,17285.0,9121.0,14374.0,15706.0,18683.0,16849.0,1500.0,300.0,150.0,1700.0,500.0,1110.0,20000.0,1,3,1,25,0
220,316,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2333.0,1620.0,0.0,2411.0,1800.0,3059.0,1807.0,0.0,0.0,3068.0,2204.0,2440.0,50000.0,1,1,2,26,0
221,317,2.0,0.0,0.0,1.0,2.0,2.0,10319.0,7298.0,6709.0,18019.0,8603.0,9946.0,0.0,1000.0,1214.0,5559.0,260.0,2446.0,50000.0,2,3,2,27,0
222,318,0.0,0.0,0.0,0.0,0.0,0.0,78544.0,63465.0,64031.0,92288.0,63106.0,77428.0,3204.0,2504.0,2304.0,4004.0,2304.0,3504.0,280000.0,1,2,2,47,0
223,319,0.0,0.0,0.0,0.0,0.0,0.0,33059.0,29608.0,28939.0,41598.0,32663.0,35995.0,1458.0,1198.0,1114.0,1825.0,1186.0,1593.0,50000.0,2,2,1,39,0
224,320,0.0,0.0,0.0,0.0,0.0,0.0,38394.0,110824.0,99661.0,113647.0,30332.0,52992.0,2000.0,5000.0,4000.0,3000.0,100000.0,3170.0,180000.0,2,1,2,30,0
225,321,0.0,0.0,0.0,1.0,0.0,2.0,3656.0,2540.0,2279.0,5525.0,3801.0,4039.0,1500.0,1000.0,0.0,0.0,0.0,1094.0,160000.0,1,2,1,32,1
226,323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3257.0,757.0,757.0,757.0,757.0,757.0,757.0,757.0,907.0,757.0,757.0,3257.0,220000.0,1,2,1,55,0
227,324,2.0,0.0,0.0,0.0,0.0,0.0,110768.0,48708.0,47060.0,111863.0,110480.0,111569.0,5060.0,3000.0,5000.0,6001.0,2000.0,5000.0,110000.0,2,1,2,24,0
228,329,0.0,0.0,0.0,0.0,0.0,0.0,24524.0,21496.0,19704.0,24389.0,21318.0,21232.0,1606.0,707.0,1037.0,1733.0,2006.0,10026.0,420000.0,1,3,1,59,0
229,331,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-20.0,165.0,0.0,165.0,446.0,145.0,631.0,0.0,165.0,145.0,0.0,0.0,200000.0,2,1,2,33,0
230,332,0.0,0.0,0.0,2.0,0.0,2.0,17789.0,17628.0,18125.0,17368.0,17419.0,16801.0,771.0,790.0,761.0,0.0,640.0,1281.0,20000.0,2,2,2,26,0
231,333,0.0,0.0,0.0,1.0,0.0,2.0,25906.0,24986.0,24915.0,26840.0,25494.0,25311.0,1200.0,737.0,0.0,0.0,500.0,1804.0,30000.0,2,2,1,46,0
232,335,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,690.0,0.0,2500.0,0.0,0.0,0.0,2500.0,0.0,0.0,260000.0,2,2,1,43,0
233,337,0.0,0.0,0.0,1.0,0.0,2.0,56275.0,51740.0,49043.0,64069.0,53936.0,59153.0,1918.0,1614.0,1789.0,0.0,1993.0,2031.0,50000.0,2,3,1,54,0
234,338,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1945.0,2045.0,1938.0,2057.0,1934.0,2147.0,1934.0,1938.0,2544.0,2147.0,2056.0,1945.0,160000.0,2,2,2,45,0
235,339,0.0,0.0,0.0,0.0,0.0,0.0,133047.0,130372.0,133170.0,135367.0,132264.0,135091.0,4737.0,4900.0,4849.0,6300.0,4667.0,4800.0,240000.0,1,3,1,45,0
236,341,0.0,0.0,0.0,0.0,0.0,0.0,63028.0,41906.0,42831.0,60121.0,43360.0,61575.0,1712.0,1600.0,1600.0,2454.0,1500.0,2700.0,100000.0,1,2,1,32,0
237,342,0.0,0.0,2.0,0.0,0.0,0.0,13648.0,15685.0,15292.0,17927.0,13924.0,17384.0,1400.0,0.0,2500.0,1500.0,2000.0,1500.0,20000.0,1,2,2,25,0
238,343,2.0,0.0,0.0,1.0,0.0,2.0,164665.0,145920.0,104728.0,203385.0,155614.0,192055.0,6100.0,4240.0,2900.0,5891.0,5792.0,0.0,200000.0,2,3,1,52,0
239,344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,995.0,1322.0,2826.0,1166.0,1318.0,1491.0,2000.0,3000.0,0.0,2000.0,1500.0,1000.0,120000.0,1,2,1,32,0
240,346,2.0,0.0,0.0,2.0,2.0,2.0,91334.0,58519.0,58443.0,90221.0,59253.0,91898.0,0.0,2900.0,2000.0,4000.0,2078.0,2090.0,90000.0,1,3,2,27,1
241,347,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1306.0,0.0,0.0,0.0,0.0,1306.0,0.0,0.0,0.0,0.0,240000.0,2,2,1,40,1
242,349,0.0,0.0,0.0,0.0,0.0,0.0,4956.0,14418.0,25825.0,1575.0,6692.0,4711.0,1977.0,12625.0,122.0,3651.0,9118.0,1068.0,150000.0,1,1,2,31,0
243,351,0.0,0.0,0.0,0.0,0.0,0.0,62703.0,16345.0,21163.0,42825.0,28945.0,47047.0,10000.0,5000.0,8000.0,5000.0,6000.0,20000.0,70000.0,2,1,2,27,0
244,352,0.0,0.0,0.0,0.0,0.0,0.0,21423.0,25718.0,136667.0,19057.0,23927.0,20091.0,3000.0,111338.0,4000.0,1500.0,2000.0,1500.0,150000.0,1,2,2,31,0
245,353,0.0,0.0,0.0,0.0,0.0,0.0,213682.0,172407.0,163690.0,213457.0,219016.0,226037.0,10000.0,10000.0,10000.0,17000.0,10000.0,10000.0,230000.0,2,2,2,51,0
246,355,3.0,2.0,2.0,1.0,2.0,4.0,16253.0,16832.0,16420.0,17361.0,15695.0,16803.0,0.0,0.0,603.0,0.0,1400.0,0.0,20000.0,1,2,2,40,0
247,356,2.0,-1.0,-1.0,1.0,-1.0,-1.0,500.0,1090.0,2952.0,0.0,624.0,500.0,624.0,2952.0,1505.0,500.0,1090.0,0.0,230000.0,2,4,2,26,0
248,357,0.0,0.0,0.0,0.0,0.0,0.0,12106.0,11420.0,11641.0,10103.0,12349.0,11139.0,415.0,400.0,400.0,1205.0,404.0,1172.0,20000.0,1,3,2,23,0
249,359,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3410.0,0.0,82150.0,3858.0,0.0,2690.0,0.0,85900.0,396.0,2690.0,0.0,3487.0,200000.0,1,1,1,52,0
250,361,3.0,0.0,0.0,0.0,2.0,0.0,11834.0,780.0,1170.0,8168.0,11180.0,12309.0,0.0,0.0,930.0,4600.0,0.0,0.0,20000.0,1,2,1,46,1
251,363,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-69777.0,0.0,0.0,0.0,0.0,0.0,70000.0,50000.0,2,2,1,26,0
252,364,-1.0,-1.0,0.0,1.0,-1.0,-2.0,-3283.0,7643.0,9584.0,-317.0,3542.0,-2066.0,6976.0,2188.0,7.0,569.0,7645.0,817.0,330000.0,1,1,1,53,0
253,365,2.0,2.0,2.0,2.0,2.0,2.0,24983.0,25923.0,25358.0,21959.0,25375.0,24685.0,1100.0,0.0,2100.0,3400.0,1100.0,1000.0,30000.0,1,2,2,29,0
254,367,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,200000.0,2,2,2,29,1
255,368,0.0,0.0,0.0,0.0,0.0,0.0,17563.0,11622.0,8622.0,49760.0,10122.0,39332.0,2000.0,1000.0,64411.0,2538.0,1500.0,2000.0,150000.0,2,2,2,32,0
256,370,-1.0,0.0,-1.0,-1.0,-1.0,2.0,1473.0,390.0,1738.0,190.0,780.0,2946.0,780.0,1766.0,0.0,1473.0,0.0,1473.0,20000.0,2,3,3,56,1
257,373,-2.0,-1.0,-1.0,0.0,-2.0,0.0,62200.0,150.0,193.0,181178.0,38000.0,86663.0,1000.0,193.0,3690.0,4000.0,150.0,2000.0,400000.0,2,1,1,28,1
258,374,0.0,-1.0,-1.0,0.0,0.0,0.0,28592.0,12713.0,10420.0,28700.0,16869.0,29484.0,3000.0,10420.0,12532.0,15000.0,12713.0,10000.0,260000.0,2,2,1,46,0
259,375,0.0,-1.0,-1.0,0.0,0.0,0.0,158124.0,746.0,-45734.0,164351.0,62373.0,164244.0,2000.0,5025.0,54836.0,7000.0,746.0,5115.0,260000.0,2,2,2,26,0
260,376,2.0,0.0,0.0,-2.0,-1.0,-1.0,10902.0,4979.0,2978.0,22111.0,6309.0,32938.0,6309.0,2986.0,0.0,11257.0,0.0,0.0,200000.0,2,2,1,48,1
261,378,0.0,0.0,0.0,2.0,0.0,0.0,11554.0,4305.0,5427.0,16413.0,7830.0,12171.0,1218.0,1351.0,1000.0,2160.0,311.0,1500.0,80000.0,2,3,1,40,1
262,380,0.0,0.0,0.0,0.0,0.0,0.0,18058.0,15692.0,15215.0,18141.0,18623.0,17718.0,1509.0,670.0,740.0,1600.0,1000.0,1700.0,20000.0,2,2,1,26,0
263,381,0.0,0.0,2.0,0.0,0.0,0.0,21241.0,23281.0,22756.0,19456.0,21788.0,20486.0,900.0,0.0,1000.0,1645.0,2000.0,1400.0,50000.0,1,1,2,25,0
264,382,2.0,2.0,2.0,0.0,2.0,0.0,5560.0,7204.0,6943.0,18690.0,6310.0,12289.0,1000.0,0.0,1000.0,3500.0,1000.0,1000.0,20000.0,1,2,2,22,0
265,383,0.0,0.0,0.0,0.0,0.0,0.0,9086.0,5096.0,5200.0,16013.0,5096.0,14334.0,1200.0,104.0,0.0,1419.0,0.0,1270.0,20000.0,1,3,1,47,0
266,384,0.0,0.0,0.0,0.0,0.0,0.0,26583.0,15114.0,11222.0,34240.0,23593.0,34913.0,1000.0,500.0,2000.0,2000.0,500.0,2000.0,70000.0,2,3,2,38,0
